userId,genreId,movieId,rating,timestamp,movieInd,userInd
15,1,3499,3.0,997938242,255,3
15,1,3535,1.0,997937822,256,3
15,1,3785,4.0,997937822,289,3
15,1,3798,2.0,997937999,290,3
15,1,3826,1.0,997938035,291,3
15,1,3863,2.0,997937860,301,3
15,1,3892,1.0,1039243705,303,3
15,1,3956,1.0,997937986,319,3
15,1,4030,2.0,997937459,324,3
15,1,4036,1.0,997937427,325,3
15,1,4148,1.0,997938035,332,3
15,1,4210,4.5,1061496845,334,3
15,1,4658,2.0,997937544,354,3
15,1,4720,2.0,1039243705,359,3
15,1,4744,1.0,1039243705,362,3
15,1,4902,2.0,1033343828,372,3
15,1,5128,1.0,1033343934,376,3
15,1,5219,1.0,1033343934,383,3
15,1,5254,1.0,1033343866,384,3
15,1,5478,2.0,1052896819,391,3
15,1,5502,1.0,1033344129,393,3
15,1,5679,4.0,1035258362,400,3
15,1,5909,1.0,1096005087,416,3
15,1,6502,3.5,1058249439,434,3
15,1,6754,0.5,1425876028,447,3
15,1,6820,2.5,1067797435,451,3
15,1,6975,4.0,1093028559,458,3
15,1,7373,1.5,1134521979,474,3
15,1,8874,2.5,1122925517,513,3
15,1,8957,3.0,1134522096,520,3
15,1,31696,3.5,1127035028,558,3
15,1,35957,2.5,1141391844,572,3
15,1,56174,1.0,1416119594,634,3
15,1,71535,1.0,1425876002,677,3
15,1,93840,3.5,1338697905,743,3
15,1,94478,1.0,1338698006,744,3
15,1,94864,1.5,1345350968,745,3
15,1,103249,0.5,1465794267,762,3
15,1,109848,3.0,1425875503,773,3
15,1,121231,4.5,1458507341,800,3
15,1,140267,4.0,1465793185,811,3
15,1,159858,4.0,1466802910,823,3
15,1,160080,1.0,1469330238,824,3
15,1,160565,2.0,1469330266,825,3
15,2,11,2.5,1093028381,829,3
15,2,17,3.0,997939404,830,3
15,2,25,3.0,1033345172,831,3
15,2,39,2.5,1093028334,832,3
15,2,163,2.0,1166586021,842,3
15,2,232,4.0,1033345227,848,3
15,2,252,2.0,1093070318,852,3
15,2,265,1.0,1058250479,853,3
15,2,339,2.5,1122576622,860,3
15,2,356,1.0,1058250631,862,3
15,2,357,3.5,1058250490,863,3
15,2,377,4.0,1033344267,865,3
15,2,380,4.0,997939179,867,3
15,2,440,2.5,1058250627,870,3
15,2,539,2.0,1093028325,882,3
15,2,543,3.0,1093070381,884,3
15,2,587,1.0,1093028322,888,3
15,2,788,1.5,1134521382,900,3
15,2,803,4.5,1054450008,901,3
15,2,804,3.5,1134522085,902,3
15,2,899,5.0,1058250570,905,3
15,2,903,5.0,997938346,908,3
15,2,911,4.0,1058250459,910,3
15,2,914,1.5,1058250501,911,3
15,2,953,3.0,997938800,916,3
15,2,1100,2.5,1458506296,926,3
15,2,1176,4.0,997938862,927,3
15,2,1183,2.0,1443384910,928,3
15,2,1211,1.5,1058250487,931,3
15,2,1235,3.5,1166586368,933,3
15,2,1264,3.0,997938162,936,3
15,2,1265,4.0,997938171,937,3
15,2,1290,3.0,1035258608,939,3
15,2,1393,3.5,1058250612,943,3
15,2,1464,4.0,997938391,948,3
15,2,1479,1.5,1338699256,950,3
15,2,1484,3.0,997938358,951,3
15,2,1500,3.0,1093070210,954,3
15,2,1556,2.5,1166587010,961,3
15,2,1597,2.0,1134521585,963,3
15,2,1639,4.0,1054449877,967,3
15,2,1704,4.0,1033345148,971,3
15,2,1721,1.5,1093028339,972,3
15,2,1735,0.5,1166981862,974,3
15,2,1784,3.0,1033345287,977,3
15,2,1883,4.0,1052897043,982,3
15,2,1897,1.5,1054450597,986,3
15,2,1912,5.0,1033345241,988,3
15,2,1917,2.0,1052896916,990,3
15,2,2006,4.0,1035258747,998,3
15,2,2020,2.5,1379040745,999,3
15,2,2025,2.0,1465881239,1000,3
15,2,2100,2.0,997938603,1008,3
15,2,2145,2.0,1034544351,1011,3
15,2,2269,2.5,1465881227,1022,3
15,2,2291,3.0,997939439,1023,3
15,2,2324,2.0,997939328,1027,3
15,2,2340,2.0,1134522028,1028,3
15,2,2405,3.0,1052897012,1033,3
15,2,2594,4.0,997938466,1045,3
15,2,2671,4.0,997939653,1049,3
15,2,2729,3.0,997939653,1052,3
15,2,2803,1.5,1166587203,1057,3
15,2,2858,4.0,997938310,1061,3
15,2,3004,1.0,1033344685,1078,3
15,2,3044,3.0,1058250603,1079,3
15,2,3108,4.0,997939453,1085,3
15,2,3307,3.0,1082220247,1094,3
15,2,3320,5.0,1040205943,1095,3
15,2,3361,3.0,1054449689,1100,3
15,2,3481,5.0,997937748,1105,3
15,2,3512,3.0,997937926,1106,3
15,2,3598,3.0,997937762,1110,3
15,2,3707,5.0,1465881231,1119,3
15,2,3800,2.0,1039243666,1124,3
15,2,3825,1.0,997938015,1126,3
15,2,3854,3.0,1240203682,1128,3
15,2,3868,4.0,1134521920,1130,3
15,2,3983,5.0,997937413,1134,3
15,2,3987,4.0,997937961,1135,3
15,2,4018,1.0,1044348492,1136,3
15,2,4023,2.0,997937442,1137,3
15,2,4144,4.0,997937700,1152,3
15,2,4149,1.0,1349622626,1154,3
15,2,4246,2.0,997937713,1164,3
15,2,4299,2.5,1374637769,1167,3
15,2,4308,2.0,1033343955,1169,3
15,2,4310,3.0,997937366,1170,3
15,2,4361,5.0,997938151,1174,3
15,2,4372,3.0,1039243666,1175,3
15,2,4380,2.0,1033345068,1176,3
15,2,4451,2.5,1075143282,1179,3
15,2,4727,3.0,1052896975,1191,3
15,2,4823,2.5,1416119762,1198,3
15,2,4844,2.0,1044348492,1200,3
15,2,4890,3.0,1033343866,1202,3
15,2,4914,4.0,1465880321,1204,3
15,2,4973,2.0,1033343815,1208,3
15,2,5000,3.5,1443385401,1209,3
15,2,5066,3.0,1033343866,1212,3
15,2,5071,5.0,1044348382,1213,3
15,2,5135,4.0,1044348382,1215,3
15,2,5222,2.0,1122925555,1220,3
15,2,5279,0.5,1054449705,1225,3
15,2,5298,2.5,1367800223,1226,3
15,2,5541,3.0,1035258747,1238,3
15,2,5553,2.0,1035258747,1239,3
15,2,5662,4.0,1035258564,1241,3
15,2,5673,3.5,1075142963,1242,3
15,2,5957,4.5,1075143302,1257,3
15,2,6037,3.0,1465954655,1261,3
15,2,6155,0.5,1416119753,1263,3
15,2,6271,4.0,1052897100,1273,3
15,2,6873,1.0,1096005187,1296,3
15,2,6885,1.0,1465954640,1297,3
15,2,6942,3.0,1088621558,1298,3
15,2,6953,2.0,1083003232,1299,3
15,2,7132,3.0,1096005056,1311,3
15,2,7147,1.5,1088621484,1316,3
15,2,7162,1.0,1075142909,1320,3
15,2,7173,0.5,1416119886,1321,3
15,2,7346,3.0,1465954961,1326,3
15,2,7361,5.0,1082220175,1328,3
15,2,8360,2.5,1134522006,1351,3
15,2,8623,3.0,1096005049,1362,3
15,2,8638,4.0,1128274489,1363,3
15,2,8948,1.0,1166981765,1377,3
15,2,8949,4.5,1120209300,1378,3
15,2,31685,0.5,1361831527,1414,3
15,2,33679,3.5,1136904851,1425,3
15,2,34162,1.0,1141391741,1431,3
15,2,35836,3.0,1135737540,1432,3
15,2,44555,1.0,1465794625,1445,3
15,2,45672,1.5,1465794277,1448,3
15,2,46976,3.5,1222576367,1450,3
15,2,47610,1.5,1245382906,1455,3
15,2,48082,1.0,1347937644,1457,3
15,2,49286,2.5,1465880683,1462,3
15,2,56367,2.0,1374638451,1481,3
15,2,58998,1.5,1240203919,1493,3
15,2,62434,3.5,1443384812,1504,3
15,2,63082,0.5,1357110411,1506,3
15,2,70293,3.5,1261945002,1518,3
15,2,72011,2.5,1338702430,1526,3
15,2,74649,4.0,1338702442,1535,3
15,2,76293,3.0,1361831522,1538,3
15,2,79185,2.5,1458506381,1544,3
15,2,81847,1.0,1338698918,1553,3
15,2,86882,2.5,1458506580,1560,3
15,2,91505,1.0,1347936860,1565,3
15,2,95199,0.5,1465880715,1568,3
15,2,95443,0.5,1357109952,1570,3
15,2,100714,3.0,1386367955,1578,3
15,2,108190,0.5,1458506323,1587,3
15,2,110771,2.0,1465880696,1591,3
15,2,111622,4.5,1425875435,1592,3
15,2,134393,4.0,1458506097,1609,3
17,1,593,4.5,1127469396,21,4
17,1,1241,0.5,1127472490,45,4
17,1,1255,2.0,1127472442,46,4
17,1,1258,3.5,1127469694,47,4
17,1,1333,2.0,1127470062,61,4
17,1,1348,5.0,1127470930,72,4
17,1,1570,2.5,1127475516,81,4
17,1,1997,4.0,1127469217,124,4
17,1,2159,2.5,1127473955,139,4
17,1,2160,4.5,1127469357,140,4
17,1,2167,2.0,1127470030,143,4
17,1,2232,4.5,1127474381,144,4
17,1,2455,4.0,1127470079,163,4
17,1,2551,5.0,1127472530,181,4
17,1,2606,3.0,1127472715,185,4
17,1,2657,3.0,1127469890,196,4
17,1,2710,3.5,1127469711,201,4
17,1,2762,4.5,1127469504,208,4
17,1,3018,4.0,1127476640,237,4
17,1,3476,4.5,1127473589,253,4
17,1,3535,4.5,1127470423,256,4
17,1,3676,5.0,1127472406,274,4
17,1,3785,3.5,1127470327,289,4
17,1,3863,3.5,1127470285,301,4
17,1,4210,3.0,1127475013,334,4
17,1,4404,5.0,1127471153,339,4
17,1,4437,5.0,1127469334,341,4
17,1,4552,4.0,1127474968,348,4
17,1,4645,4.5,1127474815,352,4
17,1,4725,4.5,1127475151,360,4
17,1,5105,5.0,1127475000,375,4
17,1,5254,2.5,1127473845,384,4
17,1,5502,0.5,1127470299,393,4
17,1,5679,4.0,1127472858,400,4
17,1,5853,3.0,1127472423,413,4
17,1,6140,4.0,1127474765,424,4
17,1,6242,4.0,1127472872,426,4
17,1,6323,2.0,1127473829,431,4
17,1,6502,3.0,1127469259,434,4
17,1,6530,5.0,1127474791,436,4
17,1,6774,4.0,1127472413,449,4
17,1,6975,3.5,1127475055,458,4
17,1,6987,5.0,1127470752,459,4
17,1,7022,4.5,1127470734,461,4
17,1,7115,4.5,1127469062,464,4
17,1,7116,4.5,1127470554,465,4
17,1,7982,3.5,1127471336,493,4
17,1,8874,3.5,1127470706,513,4
17,1,8928,3.0,1127475246,518,4
17,1,8957,3.0,1127471549,520,4
17,1,27604,3.0,1127475110,542,4
17,1,33683,2.0,1127475261,566,4
17,2,25,4.5,1127469531,831,4
17,2,356,2.5,1127469401,862,4
17,2,377,0.5,1127469444,865,4
17,2,903,5.0,1127468839,908,4
17,2,1235,5.0,1127470230,933,4
17,2,1265,4.5,1127469234,937,4
17,2,1464,5.0,1127468930,948,4
17,2,1597,2.5,1127469976,963,4
17,2,1674,4.5,1127474863,968,4
17,2,1704,4.0,1127469601,971,4
17,2,1721,0.5,1127472770,972,4
17,2,2067,4.5,1127470656,1003,4
17,2,2324,4.5,1127469815,1027,4
17,2,2594,5.0,1127470875,1045,4
17,2,2858,4.5,1127469479,1061,4
17,2,3598,4.0,1127473228,1110,4
17,2,4246,0.5,1127470119,1164,4
17,2,4914,5.0,1127471176,1204,4
17,2,4973,4.5,1127470007,1208,4
17,2,5316,1.5,1127475188,1229,4
17,2,5881,4.0,1127471454,1254,4
17,2,6993,4.0,1127471083,1302,4
17,2,7068,4.5,1127474908,1307,4
17,2,7084,3.5,1127471213,1309,4
17,2,7135,4.5,1127471109,1312,4
17,2,7361,4.5,1127470361,1328,4
17,2,8195,3.0,1127474877,1347,4
17,2,8360,3.0,1127472844,1351,4
17,2,27266,3.5,1127468773,1406,4
19,1,22,3.0,855192868,1,5
19,1,70,4.0,855191324,2,5
19,1,177,2.0,855192496,5,5
19,1,196,3.0,855193806,8,5
19,1,253,3.0,855191430,10,5
19,1,328,4.0,855192210,12,5
19,1,332,3.0,855193274,14,5
19,1,366,3.0,855192254,15,5
19,1,407,3.0,855193558,16,5
19,1,593,3.0,855191229,21,5
19,1,610,4.0,855192688,23,5
19,1,724,3.0,855193404,25,5
19,1,799,3.0,855190382,29,5
19,1,891,3.0,855194072,33,5
19,1,968,5.0,855192582,34,5
19,1,1128,4.0,855193275,38,5
19,1,1130,4.0,855192910,39,5
19,1,1200,4.0,855191553,41,5
19,1,1214,4.0,855191584,42,5
19,1,1215,4.0,855192419,43,5
19,1,1219,5.0,855191517,44,5
19,1,1258,5.0,855192033,47,5
19,1,1261,5.0,855192347,48,5
19,1,1320,3.0,855193628,49,5
19,1,1321,3.0,855192308,50,5
19,1,1327,3.0,855193806,56,5
19,1,1332,2.0,855193932,60,5
19,1,1333,4.0,855192090,61,5
19,1,1334,3.0,855193599,62,5
19,1,1336,3.0,855194641,64,5
19,1,1342,3.0,855193358,68,5
19,1,1345,4.0,855192605,69,5
19,1,1347,3.0,855192835,71,5
19,1,1348,5.0,855192496,72,5
19,1,1350,3.0,855192814,74,5
19,1,1387,5.0,855192033,76,5
19,1,1388,1.0,855193946,77,5
19,1,1389,1.0,855194693,78,5
19,2,7,3.0,855190128,828,5
19,2,11,3.0,855192773,829,5
19,2,25,3.0,855190091,831,5
19,2,39,3.0,855193076,832,5
19,2,64,2.0,855193770,835,5
19,2,105,3.0,855192656,837,5
19,2,122,3.0,855194378,838,5
19,2,179,2.0,855193865,844,5
19,2,202,3.0,855193054,845,5
19,2,249,3.0,855193530,851,5
19,2,266,1.0,855194773,854,5
19,2,276,1.0,855194605,855,5
19,2,281,3.0,855192982,856,5
19,2,339,4.0,855193599,860,5
19,2,356,5.0,855192120,862,5
19,2,357,5.0,855193770,863,5
19,2,361,4.0,855193330,864,5
19,2,377,3.0,855191289,865,5
19,2,380,3.0,855191228,867,5
19,2,440,3.0,855193330,870,5
19,2,451,3.0,855193700,873,5
19,2,468,4.0,855194397,877,5
19,2,513,1.0,855193700,880,5
19,2,515,5.0,855193012,881,5
19,2,550,3.0,855192254,885,5
19,2,595,5.0,855195077,889,5
19,2,788,3.0,855190167,900,5
19,2,898,5.0,855192178,904,5
19,2,902,3.0,855192496,907,5
19,2,903,4.0,855191622,908,5
19,2,911,5.0,855192582,910,5
19,2,914,3.0,855193012,911,5
19,2,933,3.0,855192582,913,5
19,2,953,5.0,855192178,916,5
19,2,1013,3.0,855193700,920,5
19,2,1022,4.0,855195136,921,5
19,2,1176,4.0,855193194,927,5
19,2,1183,3.0,855190427,928,5
19,2,1211,5.0,855192454,931,5
19,2,1216,2.0,855192814,932,5
19,2,1257,5.0,855192279,935,5
19,2,1265,4.0,855192773,937,5
19,2,1290,3.0,855193035,939,5
19,2,1357,4.0,855190571,941,5
19,2,1381,3.0,855194670,942,5
19,2,1393,3.0,855190404,943,5
19,2,1408,3.0,855192910,944,5
19,2,1441,3.0,855192982,946,5
21,1,196,3.0,853847536,8,6
21,1,273,3.0,853847723,11,6
21,1,593,4.0,853846400,21,6
21,1,610,2.0,853846511,23,6
21,1,1200,4.0,853848507,41,6
21,1,1214,4.0,853849211,42,6
21,1,1320,3.0,853853496,49,6
21,1,1321,4.0,853851156,50,6
21,1,1327,3.0,853853725,56,6
21,1,1334,3.0,853852524,62,6
21,1,1345,3.0,853852058,69,6
21,1,1346,3.0,853853473,70,6
21,1,1350,3.0,853852140,74,6
21,1,1387,3.0,853850968,76,6
21,1,1388,3.0,853854148,77,6
21,2,151,4.0,853846547,841,6
21,2,266,3.0,853846207,854,6
21,2,356,4.0,853846443,862,6
21,2,377,4.0,853846511,865,6
21,2,380,3.0,853846783,867,6
21,2,543,3.0,853847688,884,6
21,2,595,3.0,853846511,889,6
21,2,899,3.0,853850791,905,6
21,2,914,5.0,853850835,911,6
21,2,948,3.0,853851861,915,6
21,2,953,5.0,853850752,916,6
21,2,1022,3.0,853851203,921,6
21,2,1265,3.0,853851052,937,6
22,1,70,3.0,1131661969,2,7
22,1,253,4.5,1131662653,10,7
22,1,593,4.5,1131723291,21,7
22,1,1200,5.0,1131663177,41,7
22,1,1214,3.5,1131663188,42,7
22,1,1215,4.0,1131753179,43,7
22,1,1255,4.0,1131663479,46,7
22,1,1320,3.5,1131661937,49,7
22,1,1387,4.0,1131662323,76,7
22,1,1997,3.0,1131662014,124,7
22,1,2232,3.5,1131663357,144,7
22,1,2288,4.0,1131664741,148,7
22,1,2459,4.0,1131664733,165,7
22,1,2617,2.5,1131723065,187,7
22,1,2657,2.0,1131661911,196,7
22,1,2710,2.0,1131662220,201,7
22,1,2762,4.0,1131663393,208,7
22,1,3300,3.0,1131662989,247,7
22,1,3355,4.5,1131662678,251,7
22,1,3535,4.5,1131662694,256,7
22,1,3826,2.0,1131723113,291,7
22,1,4105,4.0,1131662565,327,7
22,1,4720,2.5,1131663383,359,7
22,1,5219,3.0,1131662525,383,7
22,1,5679,4.0,1131663330,400,7
22,1,6502,3.0,1131662517,434,7
22,1,6754,2.5,1131723215,447,7
22,1,7360,3.5,1131663298,473,7
22,1,7373,3.0,1131662518,474,7
22,1,7454,3.0,1131663081,478,7
22,1,8947,3.0,1131663094,519,7
22,1,8957,4.5,1131663282,520,7
22,1,31696,4.0,1131663089,558,7
22,2,163,4.5,1131664404,842,7
22,2,356,3.5,1131663409,862,7
22,2,1721,3.0,1131662252,972,7
22,2,1917,2.5,1131664489,990,7
22,2,2006,2.5,1131661978,998,7
22,2,2081,2.5,1131661945,1006,7
22,2,2291,4.5,1131663683,1023,7
22,2,2340,2.5,1131664719,1028,7
22,2,2858,4.0,1131662179,1061,7
22,2,3868,4.0,1131664598,1130,7
22,2,7147,4.0,1131663431,1316,7
22,2,8360,3.5,1131662473,1351,7
23,1,253,3.5,1148668973,10,8
23,1,532,3.5,1148720627,19,8
23,1,593,4.5,1148671818,21,8
23,1,841,4.0,1148729708,30,8
23,1,1219,5.0,1148669822,44,8
23,1,1241,2.5,1148720563,45,8
23,1,1258,3.5,1148671587,47,8
23,1,1333,3.5,1148672025,61,8
23,1,1348,2.5,1148777918,72,8
23,1,1387,3.5,1148669051,76,8
23,1,1997,3.5,1148728429,124,8
23,1,2617,3.5,1166728248,187,8
23,1,2644,3.5,1148671340,190,8
23,1,2648,4.5,1148671324,191,8
23,1,2657,3.0,1148669012,196,8
23,1,2699,1.5,1148386172,200,8
23,1,2746,2.0,1149867815,205,8
23,1,2762,4.0,1149868231,208,8
23,1,3535,4.0,1148670362,256,8
23,1,3546,4.0,1148669470,257,8
23,1,4148,1.0,1149868599,332,8
23,1,4720,4.0,1148673475,359,8
23,1,4865,3.5,1148669145,369,8
23,1,5489,3.0,1148729764,392,8
23,1,5502,4.0,1166728165,393,8
23,1,5679,3.5,1148728452,400,8
23,1,6323,3.5,1149868589,431,8
23,1,6975,4.5,1149868005,458,8
23,1,6987,4.0,1148669620,459,8
23,1,8019,3.5,1148728467,497,8
23,1,8507,3.5,1148777848,505,8
23,1,34143,2.5,1148728469,569,8
23,2,11,3.5,1166728170,829,8
23,2,224,4.0,1148729797,847,8
23,2,236,4.5,1148386155,849,8
23,2,252,4.0,1148669102,852,8
23,2,265,3.5,1148673465,853,8
23,2,356,4.5,1148728785,862,8
23,2,380,4.0,1148673420,867,8
23,2,425,3.5,1148669891,868,8
23,2,539,2.5,1148729848,882,8
23,2,595,4.5,1148672375,889,8
23,2,605,4.0,1148669338,890,8
23,2,788,2.0,1148669865,900,8
23,2,898,4.5,1148671970,904,8
23,2,899,4.5,1148671949,905,8
23,2,900,2.5,1148728764,906,8
23,2,903,3.5,1148671779,908,8
23,2,905,4.0,1148728730,909,8
23,2,911,4.0,1148671953,910,8
23,2,914,3.0,1148673452,911,8
23,2,933,3.5,1148671931,913,8
23,2,948,3.5,1148721097,915,8
23,2,953,4.5,1148670154,916,8
23,2,1176,3.0,1148670388,927,8
23,2,1183,4.0,1148728807,928,8
23,2,1188,4.0,1148669075,929,8
23,2,1211,3.5,1148670960,931,8
23,2,1235,1.5,1148669296,933,8
23,2,1265,4.0,1148730406,937,8
23,2,1277,3.5,1148720736,938,8
23,2,1305,4.5,1148670953,940,8
23,2,1393,4.0,1148729341,943,8
23,2,1408,3.5,1148720760,944,8
23,2,1464,2.0,1149868079,948,8
23,2,1500,4.5,1148386128,954,8
23,2,1556,0.5,1148778558,961,8
23,2,1704,3.5,1148729054,971,8
23,2,1721,5.0,1148670121,972,8
23,2,1735,4.5,1148728970,974,8
23,2,1873,3.0,1148730178,980,8
23,2,1907,3.5,1148669265,987,8
23,2,1917,2.0,1148720837,990,8
23,2,1944,4.0,1148721075,993,8
23,2,1946,4.0,1148669538,994,8
23,2,1947,4.0,1148728761,995,8
23,2,1959,2.5,1148728802,997,8
23,2,2067,2.5,1148728867,1003,8
23,2,2205,3.5,1148672515,1016,8
23,2,2291,4.0,1148672768,1023,8
23,2,2324,3.5,1148730155,1027,8
23,2,2728,4.0,1148728854,1051,8
23,2,2729,3.5,1149868713,1052,8
23,2,2805,2.5,1148669200,1058,8
23,2,2858,3.5,1148669501,1061,8
23,2,3155,2.5,1148669181,1088,8
23,2,3307,4.0,1148670551,1094,8
23,2,3475,3.5,1148721082,1104,8
23,2,3481,3.5,1148729373,1105,8
23,2,3668,3.0,1148669458,1114,8
23,2,3983,4.5,1148671887,1134,8
23,2,4308,4.5,1148672412,1169,8
23,2,4310,1.5,1148778542,1170,8
23,2,4823,4.0,1148669432,1198,8
23,2,4914,5.0,1148669659,1204,8
23,2,4973,5.0,1148668997,1208,8
23,2,5135,4.0,1148669420,1215,8
23,2,5177,4.5,1148669995,1218,8
23,2,5222,4.0,1149868484,1220,8
23,2,5367,4.0,1148673117,1231,8
23,2,5470,3.0,1148669643,1234,8
23,2,5599,3.5,1148728844,1240,8
23,2,5673,4.5,1148729615,1242,8
23,2,5881,4.0,1148778680,1254,8
23,2,5992,5.0,1148671728,1259,8
23,2,6404,3.5,1148777788,1279,8
23,2,6873,4.0,1148728657,1296,8
23,2,6953,3.5,1148673142,1299,8
23,2,6954,3.0,1148777906,1300,8
23,2,6993,3.5,1148671989,1302,8
23,2,7042,2.5,1148672120,1304,8
23,2,7072,4.5,1148729652,1308,8
23,2,7132,3.5,1148671849,1311,8
23,2,7136,5.0,1148672629,1313,8
23,2,7147,4.0,1166728160,1316,8
23,2,7162,2.0,1148669384,1320,8
23,2,7361,4.5,1148670469,1328,8
23,2,8195,3.0,1148672148,1347,8
23,2,8949,3.5,1148673283,1378,8
23,2,25769,4.5,1148672235,1380,8
23,2,25805,2.5,1148777777,1381,8
23,2,27266,3.0,1148669930,1406,8
23,2,31658,3.5,1148728505,1413,8
23,2,33903,3.5,1148673299,1430,8
23,2,39231,4.0,1148673719,1435,8
23,2,41285,4.5,1148729584,1438,8
30,1,70,4.0,1007352836,2,9
30,1,196,2.0,999626484,8,9
30,1,253,4.0,948141681,10,9
30,1,426,2.0,945277698,17,9
30,1,532,2.0,945277742,19,9
30,1,593,4.0,945114031,21,9
30,1,1200,3.0,948166414,41,9
30,1,1214,4.0,945295323,42,9
30,1,1219,4.0,952884971,44,9
30,1,1258,4.0,945114365,47,9
30,1,1320,3.0,951009284,49,9
30,1,1321,4.0,945294509,50,9
30,1,1327,4.0,945295543,56,9
30,1,1332,4.0,960917865,60,9
30,1,1333,5.0,945295702,61,9
30,1,1334,4.0,945296019,62,9
30,1,1345,3.0,945115456,69,9
30,1,1346,4.0,945295052,70,9
30,1,1350,4.0,945115807,74,9
30,1,1387,4.0,945280937,76,9
30,1,1388,3.0,960918255,77,9
30,1,1690,3.0,948142097,87,9
30,1,1982,3.0,945116252,109,9
30,1,1994,4.0,945294641,121,9
